# Number, ALPHA_J2000, DELTA_J2000, MAG_CAT_1, MAG_CAT_2
2157,56.18759954910187,23.598876133630533,15.051477,16.624628
2158,57.43949657504384,23.596136246442796,17.229841,19.319271
2159,56.14151769413283,23.59907298395152,16.429636,18.276924
2160,56.314292018823565,23.59887203845295,17.54469,18.637236
2161,57.41116959429185,23.596306685158897,16.29836,17.856312
2162,56.61273166902487,23.598318235229875,15.134678,16.552395
2163,56.62662358733827,23.598356040259613,17.421907,18.675993
2164,56.82459900160695,23.598017469561267,13.0453615,14.166265
2165,56.748989771254806,23.5982801480636,18.244785,19.50833
2166,56.69773692391439,23.598520503640074,10.226869,11.546917
2167,56.34838066481272,23.599323365725624,19.927189,20.213907
2168,57.13757564991625,23.597635534757828,16.726835,17.660042
2169,57.60844825605834,23.59636441647158,16.862806,18.13664
2170,57.61789826495855,23.596388023841147,16.597996,17.74911
2171,56.979788178905515,23.59834705757409,10.906251,12.062395
2172,56.6861174302283,23.599114624313103,16.92758,18.73987
2173,56.32193371239278,23.600015755794903,11.039956,12.546867
2174,57.33319032014779,23.59486076472598,17.300188,19.297005
2175,57.31142791163066,23.597857164777604,17.088959,17.975779
2176,56.9212479182365,23.598871100973007,17.562263,19.02758
2177,56.655853626256814,23.599590003580214,18.08416,19.748058
2178,56.95099904981818,23.598783589330434,14.498449,15.56575
2179,56.341335697645874,23.600350509075962,13.59764,14.844608
2180,56.74732344443975,23.59989218379115,17.782402,18.880062
2181,57.524647834982595,23.597801751919754,17.568539,19.108446
2182,56.24080213456144,23.600917380999885,14.342992,15.857314
2183,57.46088627748101,23.598319590282404,12.773688,13.761242
2184,56.2530684433063,23.601132587602354,18.032675,19.06083
2185,57.30653509598031,23.598770076006023,15.2568865,16.379
2186,56.36997727184532,23.60126281648488,15.029599,16.901543
2187,56.44338649041696,23.60119019645197,16.924747,18.69138
2188,56.59385083833694,23.601104316073844,16.534067,17.959743
2189,57.05484862297186,23.600148958201775,21.642185,18.308123
2190,56.12486837762819,23.602016742102105,15.9946375,17.097681
2191,57.34480880005173,23.59948216841012,15.450489,17.03042
2192,57.34956585033716,23.599633913904086,18.162453,19.19053
2193,56.51970346483664,23.60167318201985,19.000587,17.453764
2194,56.81150889340831,23.60103358952873,17.065643,18.510843
2195,57.42318672099729,23.599481568121398,17.100075,18.324476
2196,56.345921742443245,23.602011700589745,16.84837,18.237144
2197,57.23128109893884,23.600102636033295,18.006588,18.492575
2198,57.56742743149354,23.599048955650026,13.940498,15.816598
2199,57.611761123139274,23.599009046232013,17.055883,18.507563
2200,56.265817315571084,23.602398979064148,22.264856,19.221163
2201,56.49397891447161,23.602028419004334,16.592276,17.860937
2202,57.28017569745115,23.600172337710323,16.777084,17.708714
2203,57.517130536332644,23.599673268607784,16.686964,18.724438
2204,57.409109931501796,23.600058984232994,18.85462,18.346172
2205,57.58826285869965,23.599563445889533,17.371916,18.505552
2206,56.19435584981567,23.602823693405636,16.141462,18.181334
2207,57.28122584730855,23.600668841070377,17.161064,18.424372
2208,57.35890583213045,23.600497226385247,12.366296,14.102864
2209,56.70077405696641,23.602331607382922,15.303155,16.750395
2210,56.34786711023354,23.6030895571003,16.388075,18.524088
2211,56.74325529092754,23.60253313368626,18.32983,19.570503
2212,57.56803479684429,23.600330809530856,99.0,20.290073
2213,57.440165704574646,23.60068795426236,99.0,19.241423
2214,56.941232238339595,23.602139909697595,18.32158,14.906388
2215,56.77833491546155,23.602630167405167,17.66915,19.657728
2216,56.37525459017268,23.603433548596374,99.0,19.512957
2217,57.20041310044375,23.60167527428545,11.645103,12.86354
2218,57.01534309325306,23.602301544487396,99.0,99.0
2219,56.32482050744916,23.603890909640178,99.0,19.861078
2220,56.38639988410334,23.60394091385263,16.366238,17.607836
2221,57.586494516904054,23.600860109836688,16.49435,18.613804
2222,57.08523916170686,23.602478141345614,16.338161,17.696844
2223,57.634936540791095,23.60082482238528,99.0,20.254614
2224,57.293107911409834,23.60188306274943,15.340512,16.441591
2225,56.70950849637307,23.6034282262856,12.963879,13.956876
2226,57.513073426645114,23.60143172169,16.921293,18.51805
2227,57.52592419141755,23.6013495630857,17.401068,18.372543
2228,57.49087431008742,23.601648359356048,17.799522,16.64396
2229,57.18728453135352,23.60255985014439,14.340978,15.622956
2230,56.65664017367473,23.60395133115446,16.14582,17.525494
2231,56.67872177904508,23.60390679209505,12.786628,14.041203
2232,56.325716561461576,23.604686970523897,18.56841,19.70279
2233,57.48912985907817,23.6019486134639,17.680845,19.215143
2234,57.0826294833194,23.60323439570855,17.28815,19.156553
2235,57.30197468055472,23.602630223202475,14.869821,16.08545
2236,56.305720894800174,23.60505527304513,15.0966,16.482681
2237,56.8249441730117,23.60412083315314,10.794283,11.560695
2238,57.60903302072938,23.601869778093707,14.488231,15.907725
2239,56.27465793579611,23.605313258306467,18.437637,19.386358
2240,57.17802537570229,23.603318612709867,16.995136,18.559
2241,57.21704738463325,23.603418383260898,16.297626,18.495958
2242,57.42172109589924,23.602853662634292,19.172571,21.05607
2243,56.46043947296274,23.605298858014315,16.89844,18.19561
2244,56.57715109952053,23.605066302290755,17.627674,18.44761
2245,57.02934866073632,23.604072789890438,16.64689,18.465485
2246,56.72537291294009,23.60492492274129,17.054792,18.893866
2247,57.424287397144475,23.60305007890038,18.990532,18.957026
2248,56.31327945537255,23.605759437250676,7.575104,8.210307
2249,56.22088495715418,23.60620663845903,14.496357,16.170229
2250,57.45634961986574,23.60345999922758,15.792317,17.440094
2251,56.52749875871509,23.605943375802696,15.147816,16.574762
2252,56.27651210032091,23.6063853707398,16.078064,16.942411
2253,56.23621856494509,23.606473220640034,15.324737,16.347284
2254,57.059113387737874,23.604849060686178,18.279633,17.944725
2255,56.350324349619044,23.606616226882256,14.579228,15.758431
2256,56.70315964935768,23.60593138203263,99.0,20.947735
2257,56.3711084639924,23.606674076963916,16.457426,18.226814
2258,57.23102893281247,23.604807809585044,13.871444,14.964638
2259,57.16135983239849,23.604888228886903,17.239435,18.53563
2260,57.37565071956201,23.60432560874971,15.809284,17.32422
2261,56.8758516772129,23.606023248249237,14.657298,15.72029
2262,57.39282614919521,23.604717951877795,16.4891,17.969456
2263,57.5107936322053,23.60437344871492,17.698895,18.656857
2264,57.38059912077911,23.604738263706448,16.800188,18.61382
2265,56.76688956007961,23.606541254613614,18.116081,17.08543
2266,57.089886881262494,23.605892318351145,15.815339,17.462257
2267,57.366366485418574,23.60505726955415,13.756807,14.955265
2268,56.400109468853124,23.607570444805905,19.892569,19.16505
2269,57.079654925177756,23.606083721991542,16.628714,18.378614
2270,56.210128631362025,23.607883807327163,14.406442,16.33099
2271,57.12273998919388,23.605974233362268,18.61971,21.78192
2272,56.88134608188683,23.606832960566535,18.07568,19.198776
2273,57.308640751758084,23.60568177046609,17.025047,18.650276
2274,56.882806336325025,23.606966935345834,13.719198,15.108254
2275,57.326971263757834,23.605799578178463,12.318161,13.703646
2276,56.47028545433237,23.60787296444588,16.683636,18.48894
2277,56.22601415768041,23.60829799026927,17.974844,19.225132
2278,57.43569467866564,23.605464266756655,16.963596,17.718431
2279,56.13961276686717,23.60858817357767,18.297482,19.336994
2280,56.21711649896137,23.608805990882093,17.27897,18.548388
2281,57.17278023337445,23.60679147418246,13.730346,15.004734
2282,56.18114695165719,23.608812363333804,14.847567,16.365574
2283,57.13431836433423,23.606925708468673,14.320747,15.918405
2284,56.55919194983658,23.608279544889285,17.706497,18.776495
2285,56.98870550198609,23.60732089651567,18.636198,17.424067
2286,56.25129685261748,23.608979999717135,14.503466,15.805069
2287,57.1813936051343,23.60702232198545,16.352245,18.018135
2288,57.34171536071302,23.6066234189397,17.453764,18.099112
2289,57.495427435352006,23.606111445632155,14.096965,15.067492
2290,56.94588317431206,23.60762344573388,16.009914,17.682915
2291,56.4775175953961,23.608879058035786,17.29018,18.759434
2292,57.029281349542316,23.607854595291187,17.438272,18.65988
2293,56.437299135011884,23.609417360020284,17.038708,18.545897
2294,57.06342313611095,23.60831072451768,15.121032,17.21166
2295,57.38172629735471,23.60760496976132,16.993578,18.416534
2296,57.084146367318056,23.6084034118125,17.492369,19.262758
2297,57.079143134956006,23.60835408601105,14.80814,16.419443
2298,57.48842390290801,23.607243763795644,15.483725,16.640541
2299,56.5906729630145,23.609670858327465,17.98343,18.54084
2300,57.258787281240515,23.608364255255257,16.471825,17.88602
2301,56.39718825132968,23.610358454449358,15.698365,17.526049
2302,56.68855355972365,23.60984692472214,15.171794,16.458685
2303,56.17628953554919,23.610884382925974,15.875095,17.004522
2304,56.72180962238637,23.60990448798006,11.067824,12.065561
2305,56.57463438645859,23.610262305219067,17.486565,19.563946
2306,56.13159260108196,23.611241460989216,16.119528,17.088669
2307,56.863968435152515,23.609977609231983,14.880118,15.927873
2308,57.171900168741246,23.609352470078594,14.708509,17.096743
2309,56.74505898565663,23.610467073565907,16.230274,18.329487
2310,57.38800876321335,23.608949549353973,17.243526,18.359385
2311,57.213524882519074,23.609342476893673,17.507135,17.793653
2312,56.50538245683873,23.61118960333422,15.946056,17.178925
2313,56.369036145355665,23.611425917391735,17.548004,19.024881
2314,56.93777699510817,23.610363521156813,18.320747,19.422085
2315,56.23003834542363,23.612041199211824,16.636517,18.52355
2316,56.27955131080745,23.611932046716436,19.16718,17.142052
2317,56.74543705260682,23.611054920700653,15.681335,17.104393
2318,56.877527613718385,23.610840424775496,12.937672,14.191588
2319,57.64936566711587,23.608750750825212,18.525028,18.926357
2320,57.61547033263342,23.60913657874247,17.73879,18.913946
2321,56.568801008704334,23.61201635822708,12.468748,13.788351
2322,56.363516846218516,23.612605794670838,17.923025,18.595312
2323,56.722513870098766,23.611850814827957,15.994895,17.16087
2324,56.298034518218806,23.612736083654212,17.85388,19.477127
2325,56.54505167924585,23.612375290284263,13.89526,15.142356
2326,57.27612600357413,23.610555708527897,17.824165,18.444214
2327,56.70176815329794,23.612247947778076,16.499416,17.41947
2328,57.370741908797235,23.61060755501793,9.9336195,11.184444
2329,56.10837065511872,23.613433723523162,16.404016,18.083881
2330,56.376929304522946,23.613096078334802,16.02217,18.12238
2331,56.955694036813966,23.61196605859062,15.716559,17.119314
2332,57.543873793641104,23.610333075655262,16.84146,17.522417
2333,56.954092561358486,23.612141967906993,13.52399,14.616614
2334,56.68600785691929,23.61264219803294,16.201256,17.802298
2335,56.99925732822246,23.612137284651947,16.913265,18.677822
2336,57.44016506054496,23.610820247511786,17.365896,18.99628
2337,56.40374756885931,23.613380000560056,17.763472,17.994764
2338,56.87499421520632,23.61258816067376,14.70518,15.964266
2339,56.278260436868074,23.61423210475084,16.934454,18.26496
2340,57.58371166402538,23.611013651600288,16.808874,17.860014
2341,56.30084862426545,23.61426504156084,16.989267,18.589748
2342,56.13563607159665,23.614602956461233,13.611266,15.005638
2343,57.121070269777086,23.612868730467817,17.07464,18.593674
2344,57.03540634466338,23.61330562109925,16.046726,17.911423
2345,57.60662267273973,23.61151464759065,15.563247,16.715977
2346,57.1107685101316,23.6132354871887,17.32599,18.705992
2347,56.78217042374096,23.614099024745045,17.113419,19.127237
2348,56.47850271883413,23.614722118479442,12.135165,13.70443
2349,56.198683148241194,23.61539813761821,15.020749,16.283947
2350,56.15298915352852,23.61545418708107,9.820307,10.408993
2351,57.45972815166705,23.612709045803943,18.256147,18.876339
2352,57.13603876014675,23.61386730514179,17.400595,18.86825
2353,57.30295156325243,23.613588188480428,14.180996,15.432403
2354,56.459605572448325,23.61572172448196,15.820767,17.342651
2355,56.497883675279766,23.615728320477892,16.775757,18.435404
2356,56.5830333060683,23.61580128982736,15.270733,17.010105
2357,57.31366461901979,23.61406773586804,12.094504,13.420991
2358,56.879250844668974,23.615218806133218,18.413357,16.856533
2359,56.99603414773149,23.615422756276523,13.965391,15.46195
2360,57.60825537311721,23.613751361494188,16.820791,18.268187
2361,57.57676649346106,23.614055659630083,16.443651,18.331861
2362,56.76576942139762,23.616205330618914,14.5533905,16.036165
2363,56.87591845690564,23.616067545012395,16.827997,17.794527
2364,56.120243093748,23.617612505126527,18.709402,17.382296
2365,56.87443766006692,23.61644770832338,16.76333,18.26094
2366,57.10880604738305,23.61590859003092,17.308384,18.714067
2367,56.3409579883421,23.617445282318783,17.37763,18.127005
2368,57.49384549250352,23.614782771837586,15.263668,16.371866
2369,57.0572462138125,23.616096494162882,15.684128,17.220251
2370,57.16471171363477,23.615795327731647,17.523369,19.11189
2371,57.58787384081027,23.614515364932206,13.731113,14.9384575
2372,56.353777532846976,23.61760840975931,17.30622,19.053373
2373,57.551118751124214,23.61490940705556,16.42037,17.382576
2374,56.948603742219284,23.616670208787635,11.978622,12.858626
2375,57.27603896253142,23.615866812496318,18.25103,18.917013
2376,57.32714479774831,23.61569173367918,15.093412,16.719196
2377,57.5122369051386,23.61510870485727,14.884035,16.325678
2378,56.18912562574282,23.618245687024157,15.399095,18.880743
2379,56.576475289064646,23.617629185359156,11.261564,12.286385
2380,56.70893945773663,23.617582541708668,14.9516535,15.9199095
2381,57.55219488716683,23.615437489041675,16.505339,17.897154
2382,56.68450507138406,23.617718428040916,16.433386,17.358463
2383,57.398886539473736,23.61598600538255,16.94219,18.507387
2384,57.20319872021929,23.616539217398806,17.716154,18.651188
2385,56.72397343994511,23.583401700382726,18.12095,18.925688
2386,57.64494273275025,23.615273752855952,16.764763,18.583826
2387,57.28163723199735,23.616600242177842,15.354928,16.881716
2388,57.46250896691675,23.61599620368886,13.386679,15.428682
2389,56.687004636106835,23.61862385704221,12.364973,13.325738
2390,57.485870491484576,23.61641712443068,17.228722,19.216688
2391,57.13070779735909,23.617271581561294,16.28303,17.821617
2392,57.297737821539016,23.617117783405757,15.782072,17.72815
2393,57.45748133442308,23.61700221349917,16.135303,17.551634
2394,57.21928058528012,23.617937280368796,16.722816,18.973001
2395,57.28417337770787,23.618179309442663,16.945847,18.468122
2396,56.10868470373897,23.620786910611415,11.959188,13.314681
2397,57.321844568310475,23.618183230241392,17.444418,19.02972
2398,57.13898615419433,23.618850622602896,16.366625,17.387503
2399,56.44996104688701,23.620389884531775,17.747993,18.400549
2400,56.403879265876846,23.620648511398034,16.709278,17.881489
2401,56.98014380724463,23.61946424314666,16.05382,17.237734
2402,57.015463613371345,23.619324884550707,13.729364,14.766184
2403,56.76235020476809,23.620027312196612,14.219508,15.571543
2404,56.6263288865218,23.620413959810005,16.770714,18.238064
2405,56.340824919896626,23.62087901520815,16.933676,19.222467
2406,56.13996358654132,23.62128674269326,17.128712,18.353956
2407,56.380062902563935,23.620964899784024,17.820713,18.553467
2408,56.311544251712434,23.62144280249993,16.339916,18.064003
2409,57.10171778038067,23.61967624377751,17.651665,18.417948
2410,56.3291574294463,23.62151549820633,17.478004,18.66619
2411,56.556637099133944,23.621043249737973,16.649685,18.440775
2412,56.665098542120376,23.6208791875805,15.24262,17.036894
2413,57.23437793243333,23.61955796964967,14.033028,15.154757
2414,56.984554893784725,23.620405653575673,16.619337,17.838478
2415,57.592777856855136,23.61867934227773,14.673911,15.947746
2416,56.26215447978293,23.622058204880723,14.378667,15.771138
2417,57.23373298085163,23.620101191810143,18.740746,17.808638
2418,56.927537133183755,23.62098090480557,17.643381,19.446283
2419,57.12141770557645,23.62048113637484,15.124476,16.973982
2420,57.48259453804772,23.61942550466343,14.798178,16.21343
2421,56.95934493276493,23.621022152152022,12.012005,13.3851385
2422,56.54516050689486,23.621874773846994,17.399553,18.499435
2423,56.307028791866706,23.622520457141892,15.324977,16.350147
2424,56.674847896591544,23.621877998474762,17.041376,18.753147
2425,56.69184211312524,23.621894893420198,16.254543,17.933718
2426,56.95873166104111,23.621347038287567,14.069903,15.336124
2427,57.52973658331712,23.619999592956113,15.062793,16.091742
2428,57.42795694532045,23.62037337704864,15.567437,17.410181
2429,57.18773385746535,23.62118265154204,17.703308,18.748928
2430,56.93551007335577,23.621785427805396,13.39366,14.642224
2431,57.05856645149205,23.621530170113513,17.157848,17.883202
2432,57.57939812638499,23.620054249235487,18.51446,18.154865
2433,56.67995470446548,23.62268502455812,11.009332,12.071406
2434,56.58585468203953,23.62304802761803,13.462432,14.535779
2435,56.96536902176307,23.62217636941295,15.599229,17.291773
2436,56.144468161976285,23.623814326163412,15.01561,16.538887
2437,57.632892076981605,23.620466922608866,18.183443,19.21055
2438,56.99689960312896,23.622586330505474,17.075117,18.0133
2439,57.257876001291145,23.622040465614372,17.32335,18.691689
2440,57.541808248345085,23.621238120051473,12.562589,13.653937
2441,56.95604398018914,23.62299451110906,16.059467,17.387356
2442,57.14508721100527,23.622524547069023,99.0,99.0
2443,56.130565436774006,23.624514766723326,15.272112,16.280327
2444,56.88393890457531,23.623348209339447,14.072278,15.904907
2445,56.21771763223224,23.624752490633032,13.534519,14.64506
2446,56.98997200380429,23.62320721472184,9.968635,11.604545
2447,57.50952347685379,23.621861023551233,17.182207,18.970161
2448,57.100655879918115,23.62313590115127,17.920088,18.841925
2449,56.465405365833526,23.62481387378266,17.703852,19.189262
2450,57.584539263507494,23.62192612928797,6.1326456,7.5163608
2451,56.13734846837163,23.625743641776484,16.098577,17.187384
2452,57.43478430841803,23.622856182942204,13.621705,15.599862
2453,57.29798577400522,23.623469837724915,18.458916,17.846172
2454,57.46202584286774,23.622949288664362,12.597504,13.846025
2455,57.02404530875213,23.624388806480898,12.787465,13.798662
2456,57.163180400440346,23.623968089274204,15.624334,18.129784
2457,56.746137778427915,23.62512801622333,16.803844,18.491102
2458,57.066434499619504,23.624574119279877,18.433105,19.574526
2459,56.19791371346354,23.62653490240184,16.677784,19.932154
2460,57.49940608414236,23.623390163578456,14.058445,15.078253
2461,56.66077245517421,23.625699068878493,17.536095,16.974157
2462,56.663511844280265,23.625889439626246,17.248205,19.051506
2463,56.451875675210005,23.62638955985527,17.00345,18.588215
2464,57.15006810174158,23.624811144169005,17.1709,19.104809
2465,57.629672944443385,23.62348023577431,16.41838,17.735697
2466,57.235256653870785,23.62492236506922,18.778196,17.775629
2467,56.1724784455619,23.627416572007963,14.923133,16.011024
2468,56.42340774582947,23.627059007886672,17.059086,19.397774
2469,56.4485451036258,23.627181959984828,16.79383,17.989603
2470,56.91987430716866,23.62665013776492,16.738398,19.107746
2471,56.693959882823286,23.62716079044167,15.705799,17.67923
2472,57.47742709827841,23.62506370028483,8.985408,9.886404
2473,57.2921894634678,23.62571667717402,16.988808,18.479216
2474,56.46125026063368,23.620903161451537,16.221796,17.846706
2475,56.8578057945248,23.627019949986483,14.414007,15.75452
2476,56.5159436868195,23.62772335909943,17.694128,19.176441
2477,57.59988170223057,23.624908451538925,15.78367,17.27532
2478,56.46656679894357,23.628022651841075,17.168442,18.499441
2479,56.27653618823047,23.628549798235603,16.544676,18.783829
2480,57.2235738718237,23.626466075340044,14.239719,15.957222
2481,56.33305271916841,23.628524738421923,14.234514,15.330394
2482,56.927320501769714,23.627535976008325,17.66822,19.139095
2483,56.11655737042526,23.629154782827097,16.730776,17.917734
2484,57.48052196015383,23.626063918439485,13.689462,14.6806135
2485,56.108406669103864,23.629134489654742,16.98516,18.713633
2486,56.26904673473378,23.629217264010226,16.065655,17.224554
2487,57.32765312266856,23.6269297137225,17.261665,19.306078
2488,56.79130957513533,23.628401107692465,15.528305,16.65402
2489,56.972214743263805,23.62795619761205,15.663777,21.5343
2490,56.97626038106631,23.62795111773372,99.0,20.002
2491,56.846392613573066,23.62830888504246,17.06536,19.028864
2492,56.83283848107237,23.628569169930532,16.85034,17.79406
2493,57.065102524521144,23.6281416465373,15.916726,17.059479
2494,56.68860755254003,23.629190859695143,17.332735,18.842518
2495,56.31348508035962,23.629856946197698,14.508097,16.448067
2496,57.2601995371228,23.627770446991494,17.423319,18.411224
2497,57.445478352474936,23.627225210943696,16.274618,17.410696
2498,56.28156405378574,23.630076818332338,13.950757,15.325717
2499,56.243236497823496,23.63004511663054,15.273599,16.306805
2500,56.92523446457156,23.54433285764491,16.958796,18.064457
2501,56.23370552972559,23.63043686949187,15.971853,17.161398
2502,56.26689138375159,23.630318647404334,17.756813,19.283209
2503,57.13096029611853,23.628563983045048,16.773205,18.65661
2504,57.07100216679441,23.62886907977889,17.195143,18.277506
2505,56.61872910228609,23.629935194747056,16.259037,17.608912
2506,56.61779748537895,23.630112790887786,16.114058,17.782434
2507,56.7409342807111,23.629793626731487,11.449261,12.421234
2508,56.20288768726225,23.631191600704334,18.26466,18.33791
2509,57.47964176426907,23.62847697437616,17.246044,18.916746
2510,56.210797126794816,23.631685408993018,17.38967,18.523289
2511,56.6138157492002,23.63106815433882,15.006132,16.09482
2512,56.39944837321393,23.631382606832542,16.579556,17.729588
2513,56.547192079299336,23.63118087823367,14.789173,16.092304
2514,57.23151650894586,23.629638644206125,17.662115,18.808754
2515,57.514126149757395,23.628821281253245,16.573713,18.269823
2516,56.89530796120587,23.630630211759144,16.085436,16.999952
2517,56.84846806872673,23.6308156708754,13.597734,14.820498
2518,57.37752740597638,23.629412668186397,18.114943,14.412709
2519,56.83244043090168,23.630923568649315,15.985059,17.828566
2520,57.16494044819421,23.63020526390728,15.578697,17.590704
2521,57.26492440045895,23.630100057491138,16.641308,17.649754
2522,57.475080792693525,23.62956089188528,14.689035,16.08338
2523,57.404166266988945,23.62986069544597,16.684315,18.249048
2524,56.364626831947184,23.632421097862192,17.515612,18.585035
2525,56.25348972060303,23.63268585881972,16.933718,18.433352
2526,57.31349927815526,23.630303945025243,15.661778,16.776201
2527,57.56232629848709,23.629505141479093,15.911941,17.408056
2528,56.92247991914569,23.63159267436837,18.47421,17.042505
2529,57.29390941796059,23.63051825365686,17.245481,18.503508
2530,57.61059238141178,23.629496736122682,16.557604,18.537844
2531,57.30793012115846,23.630515297102335,18.201529,19.439926
2532,56.96008417888023,23.6316108061886,15.247901,16.492086
2533,57.00242057366904,23.631666861846377,15.53405,17.344927
2534,57.15095098001499,23.631370064755703,14.434711,15.439557
2535,57.28511309442278,23.631385120050915,16.959955,18.387953
2536,57.221662090920304,23.63176593438604,17.361607,19.492758
2537,57.06062147221846,23.632264175335305,17.210773,18.529295
2538,57.3032768751854,23.631591845668524,14.658739,15.664049
2539,57.18070950316952,23.632022250447662,12.077483,13.636538
2540,56.32070773479469,23.63380380936674,17.43313,19.483997
2541,56.48352385146404,23.633664340370743,16.95694,18.993406
2542,56.85201792976398,23.63293886258244,17.205605,18.637302
2543,57.17554690869623,23.63211264300857,9.269263,10.059001
2544,57.36475886767093,23.631510922582702,13.681463,15.622391
2545,56.88160531902518,23.633070958825897,18.25594,20.037992
2546,56.349466617645504,23.634266657902483,16.429049,17.328785
2547,57.52867914810548,23.63167208034022,17.896727,18.936115
2548,56.26317789058513,23.63471888777981,17.884626,19.077658
2549,57.37618727618286,23.632196194946143,17.045576,18.412539
2550,57.05737587711375,23.633091398157074,11.024716,12.04876
2551,56.78617838894203,23.633886818855714,17.800117,18.776596
2552,56.17701643901643,23.635026548865152,17.584827,18.663286
2553,57.09305788586136,23.63322202850481,16.100725,17.05315
2554,56.86153175242413,23.633967143916855,14.470697,15.948459
2555,57.43152098486894,23.63253854650796,12.004061,12.982305
2556,57.32253650339571,23.63316330238173,15.4620285,17.021692
2557,56.944570829546514,23.63411633805712,16.029463,16.949783
2558,57.60739891919082,23.63209134753817,17.734007,19.516327
2559,57.283119999369525,23.63341345551277,15.443338,16.994791
2560,56.19252048051858,23.635785085557906,16.432518,17.439209
2561,56.174431572497106,23.636053262841983,17.372662,18.830477
2562,57.20937248049045,23.634055716462367,17.333385,19.194017
2563,57.290856059921886,23.612866663448415,14.146534,15.234085
2564,57.16287829143131,23.634337187342883,17.229582,17.964956
2565,57.09619015855539,23.634576579286552,14.436313,16.592083
2566,57.0787246700963,23.63462392410956,17.178549,18.455072
2567,56.66772675735408,23.63558459277952,15.728869,17.583042
2568,56.53247208477864,23.635905035059906,15.857166,16.80493
2569,57.10836634632258,23.634963550069724,17.980715,18.66912
2570,57.525815730369324,23.63369104819428,18.902674,18.051224
2571,56.81120005360164,23.635734481371614,14.256195,15.283251
2572,57.28328426846101,23.634627991857258,8.625512,9.481405
2573,56.59028771244007,23.63643943501449,17.7365,19.108341
2574,56.68206500219759,23.636272985786675,15.406254,16.364986
2575,56.604692966656835,23.6365838111905,11.651615,13.216066
2576,56.67011487464212,23.63649255108548,11.240663,12.180418
2577,57.54380861301523,23.634079908735533,15.164668,17.255556
2578,57.227878879590406,23.6354180958578,15.325101,16.832087
2579,56.83673973931836,23.63658631600635,9.77533,10.670126
2580,56.68344828464735,23.637057836865804,16.293945,17.669294
2581,56.41463390968519,23.637768192915747,16.37041,18.040161
2582,57.197465964656985,23.63620659748298,16.119255,18.061068
2583,57.009300005722004,23.636894946556144,10.827251,12.02262
2584,56.374892851810024,23.638207597644495,11.415258,12.936754
2585,56.38364374936189,23.63825381738076,16.382402,17.351149
2586,57.4192247751803,23.63586415901673,18.596048,19.292574
2587,57.60474102137035,23.635306944788347,17.96364,18.915852
2588,57.369441311751764,23.636051215237263,18.621164,18.811777
2589,56.94694386921737,23.637525916567874,16.6139,18.163448
2590,57.24781986547527,23.636836764819616,16.029228,17.348967
2591,57.208373866741574,23.637203317358928,15.401634,16.47596
2592,57.10031870409005,23.637602023952795,16.30848,17.609903
2593,56.43960809582407,23.639020766123643,12.278134,13.884946
2594,56.924302868758296,23.638198899010714,17.53181,19.255203
2595,57.02481150414454,23.63807122574392,11.0555105,12.073866
2596,57.036476238640454,23.63803491185,13.107579,14.498233
2597,57.601492092438605,23.636350554020456,16.417429,18.635725
2598,57.25477459719207,23.637585828249378,17.04098,19.635921
2599,57.51120943560909,23.6369918963708,15.872819,17.945425
2600,56.19311492010845,23.64027792804004,15.851047,17.123297
2601,57.29229379909907,23.63800584723527,17.756737,18.77388
2602,56.85540721822673,23.63117894067124,14.342477,16.145561
2603,56.84757957101428,23.63922717659787,13.19434,14.244533
2604,56.73445177551037,23.639927308554597,17.440136,19.250162
2605,56.41376094554134,23.640594827781673,16.431248,17.379335
2606,57.1484812165372,23.63897488904929,17.297363,18.44841
2607,57.33032863294074,23.638750149090733,17.01624,18.275213
2608,56.547345230693594,23.64077120925474,16.10604,17.679825
2609,57.31255205227453,23.639020537496503,13.726247,15.251438
2610,56.363765323223056,23.641178386910795,16.790384,18.392979
2611,57.12426028009243,23.640137389904034,17.538715,18.92147
2612,57.26377678194668,23.639770726592076,15.533324,16.897694
2613,57.4056763834301,23.63970554600821,17.36216,18.684752
2614,57.484492065362154,23.63951105920652,14.626258,16.02833
2615,57.512534876279794,23.63937993481392,16.017532,17.06624
2616,57.1882840743172,23.640610776441537,12.7977705,13.780385
2617,57.034083550237476,23.641138545573693,15.963107,17.83777
2618,56.71401041406745,23.642027668518264,14.727294,15.96486
2619,57.566635984656656,23.639649214368326,18.114548,18.53746
2620,56.77518918351956,23.64209998855169,13.042681,14.098378
2621,57.559884210010196,23.64020021113344,16.951466,18.153172
2622,57.1263002873093,23.641529544378887,15.567991,17.381071
2623,57.52256480218415,23.64043057294578,15.242734,16.203484
2624,57.08165468313254,23.64185949759208,17.026136,18.9984
2625,57.034714926915974,23.64198932097831,13.455679,15.370202
2626,56.349479132970615,23.643432190286493,15.460243,17.323284
2627,56.482509550396095,23.64344139400243,17.656834,19.475197
2628,56.22100751278172,23.64390904718122,15.944081,17.431618
2629,57.28970772877484,23.641698596344508,17.104515,18.992601
2630,56.61420364348617,23.64344305915762,15.24723,16.499613
2631,56.90175439723358,23.642880069743264,17.311588,19.10372
2632,57.027738285070555,23.642535920979,16.604109,17.686428
2633,56.645544303651604,23.643628629474602,15.49517,16.621618
2634,57.61418235126009,23.640951811760495,16.797209,18.605865
2635,57.015014261890485,23.64292594745484,14.328392,15.253783
2636,57.105042354350694,23.636377684789803,17.005188,17.894749
2637,56.15443032291744,23.644721638348027,14.86033,16.208895
