1
1620.935
6797.298
-89.93878
-89.78445
249.80862
11.093508
0.0146960765
0.0015011088
-89.95511
-89.798965
315728200.0
20599.482
238.06899121346171
55.834351104670915
238.06899121346171
55.834351104670915
3.7517166
3.7517166
7.085537e-05
7.085537e-05
65601.76
316.0451
4
0.955592
19.694838
42.953465
762.574
124.43045
52198
0.845425
321283300.0
19731.178
3.7327797
6.669522e-05
321785180.0
19847.402
3.7310848
6.698344e-05
11.681522
3.5
0.038532417
0.001709476
2.266827e-06
2.313206e-07
0.0012432925
316746180.0
21218.996
3.96
0.048776295
1620.3013523599604
6751.260655733222
12231.85
76.089264
16.86324
-89.96435
0.009618822
0.0055215177
-89.97873
238.06882128212735
55.82724927721858
0.011736605
0.002598718
1.4836864e-06
8.508949e-07
89.942635
[ 8.279948  12.017722  11.262918  10.484822   9.727161   8.975595
  8.36554    7.9160523  7.516255   7.113947   6.684156   6.248801
  5.7538977  5.147914   4.8002167  9.61022    7.9915485  7.450799
  6.970934   6.332817 ]
[0.00055769 0.00511108 0.0031251  0.00202021 0.0012222  0.00082336
 0.00057637 0.00045187 0.00037063 0.00030955 0.00025355 0.00020802
 0.00016621 0.00012596 0.00010906 0.00119908 0.00046724 0.00036316
 0.0002882  0.00021601]
[4.8755170e+06 1.5592338e+05 3.1248734e+05 6.3983938e+05 1.2856871e+06
 2.5689870e+06 4.5059280e+06 6.8167770e+06 9.8514040e+06 1.4269913e+07
 2.1200088e+07 3.1657712e+07 4.9939128e+07 8.7263872e+07 1.2020246e+08
 1.4318981e+06 6.3588780e+06 1.0463583e+07 1.6278954e+07 2.9300378e+07]
[ 2503.721     733.82837   899.2208   1190.2472   1446.9319   1947.7023
  2391.4236   2836.3496   3362.053    4067.4207   4949.678    6063.8794
  7643.2686  10121.179   12070.878    1580.9934   2735.8235   3499.0764
  4320.104    5827.9185 ]
2017.0
